0.819	0.00723385
0.822	0.00721539
0.825	0.00719689
0.828	0.00717836
0.831	0.00715979
0.834	0.00714118
0.837	0.00712254
0.84	0.00710386
0.843	0.00708514
0.846	0.00706639
0.849	0.0070476
0.852	0.00702877
0.855	0.00700991
0.858	0.00699101
0.861	0.00697207
0.864	0.0069531
0.867	0.00693409
0.87	0.00691504
0.873	0.00689596
0.876	0.00687683
0.879	0.00685767
0.882	0.00683847
0.885	0.00681923
0.888	0.00679995
0.891	0.00678063
0.894	0.00676127
0.897	0.00674187
0.9	0.00672244
0.903	0.00670296
0.906	0.00668345
0.909	0.00666389
0.912	0.00664429
0.915	0.00662466
0.918	0.00660498
0.921	0.00658527
0.924	0.00656551
0.927	0.00654572
0.93	0.00652588
0.933	0.00650601
0.936	0.00648609
0.939	0.00646614
0.942	0.00644615
0.945	0.00642611
0.948	0.00640604
0.951	0.00638593
0.954	0.00636578
0.957	0.00634559
0.96	0.00632536
0.963	0.0063051
0.966	0.00628479
0.969	0.00626444
0.972	0.00624406
0.975	0.00622364
0.978	0.00620317
0.981	0.00618267
0.984	0.00616214
0.987	0.00614156
0.99	0.00612094
0.993	0.00610029
0.996	0.0060796
0.999	0.00605887
1.002	0.0060381
1.005	0.0060173
1.008	0.00599646
1.011	0.00597558
1.014	0.00595467
1.017	0.00593372
1.02	0.00591273
1.023	0.00589171
1.026	0.00587065
1.029	0.00584956
1.032	0.00582843
1.035	0.00580727
1.038	0.00578607
1.041	0.00576484
1.044	0.00574358
1.047	0.00572229
1.05	0.00570096
1.053	0.0056796
1.056	0.00565821
1.059	0.00563679
1.062	0.00561534
1.065	0.00559386
1.068	0.00557234
1.071	0.0055508
1.074	0.00552923
1.077	0.00550763
1.08	0.00548601
1.083	0.00546435
1.086	0.00544267
1.089	0.00542096
1.092	0.00539923
1.095	0.00537747
1.098	0.00535568
1.101	0.00533386
1.104	0.00531202
1.107	0.00529015
1.11	0.00526826
1.113	0.00524634
1.116	0.0052244
1.119	0.00520243
1.122	0.00518044
1.125	0.00515842
1.128	0.00513638
1.131	0.00511431
1.134	0.00509221
1.137	0.00507009
1.14	0.00504794
1.143	0.00502577
1.146	0.00500357
1.149	0.00498135
1.152	0.0049591
1.155	0.00493682
1.158	0.00491452
1.161	0.0048922
1.164	0.00486984
1.167	0.00484746
1.17	0.00482506
1.173	0.00480262
1.176	0.00478016
1.179	0.00475768
1.182	0.00473517
1.185	0.00471263
1.188	0.00469007
1.191	0.00466748
1.194	0.00464486
1.197	0.00462222
1.2	0.00459956
1.203	0.00457686
1.206	0.00455415
1.209	0.00453141
1.212	0.00450864
1.215	0.00448585
1.218	0.00446303
1.221	0.0044402
1.224	0.00441733
1.227	0.00439445
1.23	0.00437154
1.233	0.00434861
1.236	0.00432566
1.239	0.00430269
1.242	0.0042797
1.245	0.00425668
1.248	0.00423365
1.251	0.00421059
1.254	0.00418752
1.257	0.00416443
1.26	0.00414132
1.263	0.00411819
1.266	0.00409504
1.269	0.00407187
1.272	0.00404869
1.275	0.00402549
1.278	0.00400227
1.281	0.00397904
1.284	0.00395579
1.287	0.00393252
1.29	0.00390924
1.293	0.00388595
1.296	0.00386263
1.299	0.00383931
1.302	0.00381597
1.305	0.00379261
1.308	0.00376925
1.311	0.00374586
1.314	0.00372247
1.317	0.00369906
1.32	0.00367564
1.323	0.0036522
1.326	0.00362876
1.329	0.0036053
1.332	0.00358183
1.335	0.00355834
1.338	0.00353485
1.341	0.00351134
1.344	0.00348782
1.347	0.00346429
1.35	0.00344075
1.353	0.00341719
1.356	0.00339363
1.359	0.00337006
1.362	0.00334647
1.365	0.00332288
1.368	0.00329928
1.371	0.00327566
1.374	0.00325204
1.377	0.0032284
1.38	0.00320476
1.383	0.00318111
1.386	0.00315745
1.389	0.00313378
1.392	0.0031101
1.395	0.00308641
1.398	0.00306271
1.401	0.00303901
1.404	0.0030153
1.407	0.00299158
1.41	0.00296785
1.413	0.00294411
1.416	0.00292037
1.419	0.00289662
1.422	0.00287286
1.425	0.00284909
1.428	0.00282532
1.431	0.00280154
1.434	0.00277775
1.437	0.00275396
1.44	0.00273015
1.443	0.00270635
1.446	0.00268253
1.449	0.00265871
1.452	0.00263488
1.455	0.00261105
1.458	0.00258721
1.461	0.00256336
1.464	0.00253951
1.467	0.00251565
1.47	0.00249179
1.473	0.00246792
1.476	0.00244404
1.479	0.00242016
1.482	0.00239628
1.485	0.00237239
1.488	0.0023485
1.491	0.0023246
1.494	0.0023007
1.497	0.00227679
1.5	0.00225288
1.503	0.00222897
1.506	0.00220506
1.509	0.00218114
1.512	0.00215722
1.515	0.0021333
1.518	0.00210937
1.521	0.00208545
1.524	0.00206152
1.527	0.00203759
1.53	0.00201367
1.533	0.00198974
1.536	0.00196581
1.539	0.00194189
1.542	0.00191796
1.545	0.00189403
1.548	0.00187011
1.551	0.00184619
1.554	0.00182227
1.557	0.00179835
1.56	0.00177444
1.563	0.00175052
1.566	0.00172662
1.569	0.00170271
1.572	0.00167881
1.575	0.00165491
1.578	0.00163101
1.581	0.00160712
1.584	0.00158323
1.587	0.00155935
1.59	0.00153547
1.593	0.0015116
1.596	0.00148773
1.599	0.00146386
1.602	0.00144
1.605	0.00141614
1.608	0.00139229
1.611	0.00136845
1.614	0.00134461
1.617	0.00132077
1.62	0.00129694
1.623	0.00127311
1.626	0.00124929
1.629	0.00122548
1.632	0.00120167
1.635	0.00117786
1.638	0.00115406
1.641	0.00113027
1.644	0.00110648
1.647	0.00108269
1.65	0.00105891
1.653	0.00103514
1.656	0.00101137
1.659	0.000987609
1.662	0.000963852
1.665	0.000940101
1.668	0.000916356
1.671	0.000892616
1.674	0.000868883
1.677	0.000845155
1.68	0.000821434
1.683	0.000797719
1.686	0.00077401
1.689	0.000750308
1.692	0.000726613
1.695	0.000702924
1.698	0.000679243
1.701	0.000655568
1.704	0.000631901
1.707	0.000608242
1.71	0.00058459
1.713	0.000560946
1.716	0.00053731
1.719	0.000513682
1.722	0.000490063
1.725	0.000466453
1.728	0.000442852
1.731	0.000419259
1.734	0.000395677
1.737	0.000372103
1.74	0.00034854
1.743	0.000324986
1.746	0.000301443
1.749	0.000277911
1.752	0.000254389
1.755	0.000230878
1.758	0.000207378
1.761	0.00018389
1.764	0.000160413
1.767	0.000136948
1.77	0.000113495
1.773	9.01E-05
1.776	6.66E-05
1.779	4.32E-05
1.782	1.98E-05
1.785	-3.58E-06
1.788	-2.70E-05
1.791	-5.03E-05
1.794	-7.37E-05
1.797	-9.70E-05
1.8	-0.000120323
1.803	-0.000143629
1.806	-0.000166921
1.809	-0.000190198
1.812	-0.00021346
1.815	-0.000236707
1.818	-0.000259939
1.821	-0.000283155
1.824	-0.000306356
1.827	-0.000329541
1.83	-0.000352711
1.833	-0.000375864
1.836	-0.000399001
1.839	-0.000422122
1.842	-0.000445227
1.845	-0.000468315
1.848	-0.000491386
1.851	-0.000514441
1.854	-0.000537478
1.857	-0.000560499
1.86	-0.000583503
1.863	-0.000606489
1.866	-0.000629458
1.869	-0.00065241
1.872	-0.000675345
1.875	-0.000698262
1.878	-0.000721161
1.881	-0.000744043
1.884	-0.000766907
1.887	-0.000789753
1.89	-0.000812582
1.893	-0.000835392
1.896	-0.000858184
1.899	-0.000880958
1.902	-0.000903714
1.905	-0.000926452
1.908	-0.000949172
1.911	-0.000971873
1.914	-0.000994555
1.917	-0.00101722
1.92	-0.00103986
1.923	-0.00106249
1.926	-0.0010851
1.929	-0.00110769
1.932	-0.00113026
1.935	-0.00115281
1.938	-0.00117534
1.941	-0.00119785
1.944	-0.00122034
1.947	-0.00124281
1.95	-0.00126526
1.953	-0.0012877
1.956	-0.00131011
1.959	-0.0013325
1.962	-0.00135487
1.965	-0.00137722
1.968	-0.00139955
1.971	-0.00142185
1.974	-0.00144414
1.977	-0.0014664
1.98	-0.00148864
1.983	-0.00151086
1.986	-0.00153306
1.989	-0.00155524
1.992	-0.00157739
1.995	-0.00159952
1.998	-0.00162162
2.001	-0.0016437
2.004	-0.00166576
2.007	-0.0016878
2.01	-0.0017098
2.013	-0.00173179
2.016	-0.00175375
2.019	-0.00177568
2.022	-0.00179759
2.025	-0.00181948
2.028	-0.00184134
2.031	-0.00186317
2.034	-0.00188497
2.037	-0.00190675
2.04	-0.00192851
2.043	-0.00195023
2.046	-0.00197193
2.049	-0.0019936
2.052	-0.00201525
2.055	-0.00203686
2.058	-0.00205845
2.061	-0.00208001
2.064	-0.00210154
2.067	-0.00212305
2.07	-0.00214452
2.073	-0.00216597
2.076	-0.00218739
2.079	-0.00220877
2.082	-0.00223013
2.085	-0.00225146
2.088	-0.00227276
2.091	-0.00229403
2.094	-0.00231527
2.097	-0.00233649
2.1	-0.00235767
2.103	-0.00237882
2.106	-0.00239994
2.109	-0.00242103
2.112	-0.00244209
2.115	-0.00246312
2.118	-0.00248411
2.121	-0.00250508
2.124	-0.00252602
2.127	-0.00254692
2.13	-0.0025678
2.133	-0.00258864
2.136	-0.00260945
2.139	-0.00263023
2.142	-0.00265098
2.145	-0.0026717
2.148	-0.00269238
2.151	-0.00271304
2.154	-0.00273366
2.157	-0.00275425
2.16	-0.00277481
2.163	-0.00279533
2.166	-0.00281583
2.169	-0.00283629
2.172	-0.00285671
2.175	-0.00287711
2.178	-0.00289747
2.181	-0.0029178
2.184	-0.0029381
2.187	-0.00295836
2.19	-0.00297859
2.193	-0.00299879
2.196	-0.00301895
2.199	-0.00303908
2.202	-0.00305917
2.205	-0.00307923
2.208	-0.00309926
2.211	-0.00311926
2.214	-0.00313921
2.217	-0.00315914
2.22	-0.00317903
2.223	-0.00319888
2.226	-0.0032187
2.229	-0.00323848
2.232	-0.00325823
2.235	-0.00327795
2.238	-0.00329762
2.241	-0.00331726
2.244	-0.00333687
2.247	-0.00335644
2.25	-0.00337597
2.253	-0.00339547
2.256	-0.00341493
2.259	-0.00343435
2.262	-0.00345374
2.265	-0.00347308
2.268	-0.00349239
2.271	-0.00351167
2.274	-0.0035309
2.277	-0.0035501
2.28	-0.00356926
2.283	-0.00358838
2.286	-0.00360746
2.289	-0.0036265
2.292	-0.00364551
2.295	-0.00366447
2.298	-0.0036834
2.301	-0.00370228
2.304	-0.00372113
2.307	-0.00373994
2.31	-0.00375871
2.313	-0.00377744
2.316	-0.00379612
2.319	-0.00381477
2.322	-0.00383338
2.325	-0.00385195
2.328	-0.00387047
2.331	-0.00388896
2.334	-0.0039074
2.337	-0.00392581
2.34	-0.00394417
2.343	-0.0039625
2.346	-0.00398078
2.349	-0.00399902
2.352	-0.00401722
2.355	-0.00403538
2.358	-0.00405349
2.361	-0.00407157
2.364	-0.0040896
2.367	-0.0041076
2.37	-0.00412555
2.373	-0.00414346
2.376	-0.00416132
2.379	-0.00417915
2.382	-0.00419694
2.385	-0.00421468
2.388	-0.00423238
2.391	-0.00425004
2.394	-0.00426766
2.397	-0.00428523
2.4	-0.00430276
2.403	-0.00432026
2.406	-0.00433771
2.409	-0.00435511
2.412	-0.00437248
2.415	-0.0043898
2.418	-0.00440708
2.421	-0.00442432
2.424	-0.00444151
2.427	-0.00445866
2.43	-0.00447577
2.433	-0.00449284
2.436	-0.00450986
2.439	-0.00452684
2.442	-0.00454378
2.445	-0.00456068
2.448	-0.00457753
2.451	-0.00459434
2.454	-0.0046111
2.457	-0.00462782
2.46	-0.0046445
2.463	-0.00466113
2.466	-0.00467772
2.469	-0.00469426
2.472	-0.00471077
2.475	-0.00472722
2.478	-0.00474363
2.481	-0.00476
2.484	-0.00477632
2.487	-0.0047926
2.49	-0.00480883
2.493	-0.00482502
2.496	-0.00484116
2.499	-0.00485726
2.502	-0.00487331
2.505	-0.00488931
2.508	-0.00490527
2.511	-0.00492118
2.514	-0.00493705
2.517	-0.00495287
2.52	-0.00496864
2.523	-0.00498437
2.526	-0.00500005
2.529	-0.00501569
2.532	-0.00503127
2.535	-0.00504681
2.538	-0.0050623
2.541	-0.00507775
2.544	-0.00509315
2.547	-0.0051085
2.55	-0.0051238
2.553	-0.00513905
2.556	-0.00515426
2.559	-0.00516942
2.562	-0.00518453
2.565	-0.00519959
2.568	-0.00521461
2.571	-0.00522958
2.574	-0.00524449
2.577	-0.00525936
2.58	-0.00527418
2.583	-0.00528896
2.586	-0.00530368
2.589	-0.00531835
2.592	-0.00533298
2.595	-0.00534756
2.598	-0.00536209
2.601	-0.00537657
2.604	-0.005391
2.607	-0.00540538
2.61	-0.00541971
2.613	-0.00543399
2.616	-0.00544823
2.619	-0.00546241
2.622	-0.00547655
2.625	-0.00549063
2.628	-0.00550467
2.631	-0.00551865
2.634	-0.00553259
2.637	-0.00554648
2.64	-0.00556032
2.643	-0.00557411
2.646	-0.00558784
2.649	-0.00560153
2.652	-0.00561517
2.655	-0.00562876
2.658	-0.0056423
2.661	-0.00565579
2.664	-0.00566923
2.667	-0.00568262
2.67	-0.00569596
2.673	-0.00570925
2.676	-0.00572249
2.679	-0.00573568
2.682	-0.00574882
2.685	-0.0057619
2.688	-0.00577494
2.691	-0.00578793
2.694	-0.00580087
2.697	-0.00581375
2.7	-0.00582659
2.703	-0.00583937
2.706	-0.00585211
2.709	-0.00586479
2.712	-0.00587742
2.715	-0.00589
2.718	-0.00590253
2.721	-0.00591501
2.724	-0.00592744
2.727	-0.00593981
2.73	-0.00595214
2.733	-0.00596441
2.736	-0.00597663
2.739	-0.0059888
2.742	-0.00600092
2.745	-0.00601298
2.748	-0.00602499
2.751	-0.00603696
2.754	-0.00604886
2.757	-0.00606072
2.76	-0.00607252
2.763	-0.00608428
2.766	-0.00609598
2.769	-0.00610762
2.772	-0.00611921
2.775	-0.00613076
2.778	-0.00614224
2.781	-0.00615368
2.784	-0.00616506
2.787	-0.00617639
2.79	-0.00618766
2.793	-0.00619889
2.796	-0.00621005
2.799	-0.00622117
2.802	-0.00623223
2.805	-0.00624324
2.808	-0.0062542
2.811	-0.0062651
2.814	-0.00627594
2.817	-0.00628674
2.82	-0.00629748
2.823	-0.00630816
2.826	-0.0063188
2.829	-0.00632938
2.832	-0.0063399
2.835	-0.00635037
2.838	-0.00636079
2.841	-0.00637115
2.844	-0.00638146
2.847	-0.00639172
2.85	-0.00640192
2.853	-0.00641206
2.856	-0.00642216
2.859	-0.0064322
2.862	-0.00644218
2.865	-0.00645211
2.868	-0.00646199
2.871	-0.00647181
2.874	-0.00648158
2.877	-0.00649129
2.88	-0.00650095
2.883	-0.00651056
2.886	-0.00652011
2.889	-0.00652961
2.892	-0.00653905
2.895	-0.00654844
2.898	-0.00655778
2.901	-0.00656706
2.904	-0.00657629
2.907	-0.00658546
2.91	-0.00659458
2.913	-0.00660364
2.916	-0.00661265
2.919	-0.00662161
2.922	-0.00663051
2.925	-0.00663936
2.928	-0.00664815
2.931	-0.00665689
2.934	-0.00666558
2.937	-0.00667421
2.94	-0.00668279
2.943	-0.00669131
2.946	-0.00669978
2.949	-0.00670819
2.952	-0.00671655
2.955	-0.00672485
2.958	-0.0067331
2.961	-0.0067413
2.964	-0.00674944
2.967	-0.00675752
2.97	-0.00676555
2.973	-0.00677353
2.976	-0.00678145
2.979	-0.00678932
2.982	-0.00679713
2.985	-0.00680489
2.988	-0.00681259
2.991	-0.00682024
2.994	-0.00682783
2.997	-0.00683536
3	-0.00684285
3.003	-0.00685027
3.006	-0.00685764
3.009	-0.00686496
3.012	-0.00687222
3.015	-0.00687943
3.018	-0.00688658
3.021	-0.00689367
3.024	-0.00690071
3.027	-0.00690769
3.03	-0.00691462
3.033	-0.00692149
3.036	-0.00692831
3.039	-0.00693507
3.042	-0.00694178
3.045	-0.00694843
3.048	-0.00695502
3.051	-0.00696156
3.054	-0.00696804
3.057	-0.00697447
3.06	-0.00698084
3.063	-0.00698715
3.066	-0.00699341
3.069	-0.00699961
3.072	-0.00700576
3.075	-0.00701185
3.078	-0.00701789
3.081	-0.00702387
3.084	-0.00702979
3.087	-0.00703566
3.09	-0.00704147
3.093	-0.00704723
3.096	-0.00705293
3.099	-0.00705857
3.102	-0.00706416
3.105	-0.00706969
3.108	-0.00707517
3.111	-0.00708059
3.114	-0.00708595
3.117	-0.00709126
3.12	-0.00709651
3.123	-0.00710171
3.126	-0.00710685
3.129	-0.00711194
3.132	-0.00711697
3.135	-0.00712195
3.138	-0.00712686
3.141	-0.00713173
3.144	-0.00713654
3.147	-0.00714129
3.15	-0.00714598
3.153	-0.00715062
3.156	-0.00715521
3.159	-0.00715974
3.162	-0.00716421
3.165	-0.00716863
3.168	-0.00717299
3.171	-0.0071773
3.174	-0.00718155
3.177	-0.00718575
3.18	-0.00718989
3.183	-0.00719398
3.186	-0.00719801
3.189	-0.00720198
3.192	-0.0072059
3.195	-0.00720976
3.198	-0.00721357
3.201	-0.00721732
3.204	-0.00722102
3.207	-0.00722466
3.21	-0.00722824
3.213	-0.00723177
3.216	-0.00723525
3.219	-0.00723866
3.222	-0.00724203
3.225	-0.00724533
3.228	-0.00724858
3.231	-0.00725178
3.234	-0.00725492
3.237	-0.007258
3.24	-0.00726103
3.243	-0.00726401
3.246	-0.00726692
3.249	-0.00726978
3.252	-0.00727259
3.255	-0.00727534
3.258	-0.00727803
3.261	-0.00728067
3.264	-0.00728326
3.267	-0.00728578
3.27	-0.00728825
3.273	-0.00729067
3.276	-0.00729303
3.279	-0.00729533
3.282	-0.00729758
3.285	-0.00729977
3.288	-0.00730191
3.291	-0.00730399
3.294	-0.00730601
3.297	-0.00730798
3.3	-0.0073099
3.303	-0.00731176
3.306	-0.00731356
3.309	-0.0073153
3.312	-0.00731699
3.315	-0.00731863
3.318	-0.00732021
3.321	-0.00732173
3.324	-0.0073232
3.327	-0.00732462
3.33	-0.00732597
3.333	-0.00732728
3.336	-0.00732852
3.339	-0.00732971
3.342	-0.00733085
3.345	-0.00733193
3.348	-0.00733296
3.351	-0.00733393
3.354	-0.00733484
3.357	-0.0073357
3.36	-0.00733651
3.363	-0.00733726
3.366	-0.00733795
3.369	-0.0073386
3.372	-0.00733918
3.375	-0.00733971
3.378	-0.00734019
3.381	-0.00734061
3.384	-0.00734098
3.387	-0.00734129
3.39	-0.00734155
3.393	-0.00734175
3.396	-0.0073419
3.399	-0.00734199
3.402	-0.00734203
3.405	-0.00734202
3.408	-0.00734195
3.411	-0.00734182
3.414	-0.00734165
3.417	-0.00734141
3.42	-0.00734113
3.423	-0.00734079
3.426	-0.0073404
3.429	-0.00733995
3.432	-0.00733945
3.435	-0.00733889
3.438	-0.00733828
3.441	-0.00733762
3.444	-0.0073369
3.447	-0.00733613
3.45	-0.0073353
3.453	-0.00733443
3.456	-0.00733349
3.459	-0.00733251
3.462	-0.00733147
3.465	-0.00733038
3.468	-0.00732923
3.471	-0.00732803
3.474	-0.00732678
3.477	-0.00732547
3.48	-0.00732411
3.483	-0.00732269
3.486	-0.00732123
3.489	-0.00731971
3.492	-0.00731813
3.495	-0.00731651
3.498	-0.00731483
3.501	-0.00731309
3.504	-0.00731131
3.507	-0.00730947
3.51	-0.00730757
3.513	-0.00730563
3.516	-0.00730363
3.519	-0.00730157
3.522	-0.00729947
3.525	-0.00729731
3.528	-0.0072951
3.531	-0.00729284
3.534	-0.00729052
3.537	-0.00728815
3.54	-0.00728573
3.543	-0.00728325
3.546	-0.00728072
3.549	-0.00727814
3.552	-0.00727551
3.555	-0.00727282
3.558	-0.00727009
3.561	-0.0072673
3.564	-0.00726445
3.567	-0.00726156
3.57	-0.00725861
3.573	-0.00725561
3.576	-0.00725256
3.579	-0.00724945
3.582	-0.0072463
3.585	-0.00724309
3.588	-0.00723983
3.591	-0.00723652
3.594	-0.00723316
3.597	-0.00722974
3.6	-0.00722627
3.603	-0.00722275
3.606	-0.00721918
3.609	-0.00721556
3.612	-0.00721189
3.615	-0.00720817
3.618	-0.00720439
3.621	-0.00720056
3.624	-0.00719669
3.627	-0.00719276
3.63	-0.00718878
3.633	-0.00718475
3.636	-0.00718066
3.639	-0.00717653
3.642	-0.00717235
3.645	-0.00716812
3.648	-0.00716383
3.651	-0.0071595
3.654	-0.00715511
3.657	-0.00715068
3.66	-0.00714619
3.663	-0.00714165
3.666	-0.00713707
3.669	-0.00713243
3.672	-0.00712774
3.675	-0.00712301
3.678	-0.00711822
3.681	-0.00711338
3.684	-0.0071085
3.687	-0.00710356
3.69	-0.00709858
3.693	-0.00709354
3.696	-0.00708846
3.699	-0.00708332
3.702	-0.00707814
3.705	-0.0070729
3.708	-0.00706762
3.711	-0.00706229
3.714	-0.00705691
3.717	-0.00705148
3.72	-0.007046
3.723	-0.00704047
3.726	-0.00703489
3.729	-0.00702926
3.732	-0.00702359
3.735	-0.00701786
3.738	-0.00701209
3.741	-0.00700627
3.744	-0.0070004
3.747	-0.00699448
3.75	-0.00698851
3.753	-0.00698249
3.756	-0.00697643
3.759	-0.00697031
3.762	-0.00696415
3.765	-0.00695794
3.768	-0.00695168
3.771	-0.00694537
3.774	-0.00693902
3.777	-0.00693262
3.78	-0.00692616
3.783	-0.00691967
3.786	-0.00691312
3.789	-0.00690652
3.792	-0.00689988
3.795	-0.00689319
3.798	-0.00688645
3.801	-0.00687967
3.804	-0.00687284
3.807	-0.00686596
3.81	-0.00685903
3.813	-0.00685206
3.816	-0.00684503
3.819	-0.00683797
3.822	-0.00683085
3.825	-0.00682369
3.828	-0.00681648
3.831	-0.00680922
3.834	-0.00680192
3.837	-0.00679457
3.84	-0.00678718
3.843	-0.00677974
3.846	-0.00677225
3.849	-0.00676472
3.852	-0.00675714
3.855	-0.00674951
3.858	-0.00674184
3.861	-0.00673412
3.864	-0.00672636
3.867	-0.00671855
3.87	-0.0067107
3.873	-0.0067028
3.876	-0.00669485
3.879	-0.00668686
3.882	-0.00667883
3.885	-0.00667075
3.888	-0.00666263
3.891	-0.00665446
3.894	-0.00664624
3.897	-0.00663798
3.9	-0.00662968
3.903	-0.00662133
3.906	-0.00661294
3.909	-0.00660451
3.912	-0.00659603
3.915	-0.0065875
3.918	-0.00657894
3.921	-0.00657033
3.924	-0.00656167
3.927	-0.00655297
3.93	-0.00654423
3.933	-0.00653544
3.936	-0.00652661
3.939	-0.00651774
3.942	-0.00650883
3.945	-0.00649987
3.948	-0.00649087
3.951	-0.00648182
3.954	-0.00647274
3.957	-0.00646361
3.96	-0.00645444
3.963	-0.00644522
3.966	-0.00643596
3.969	-0.00642666
3.972	-0.00641732
3.975	-0.00640794
3.978	-0.00639851
3.981	-0.00638904
